time,EEG Fp1-REF,EEG Fp2-REF,EEG F3-REF,EEG F4-REF,EEG C3-REF,EEG C4-REF,EEG P3-REF,EEG P4-REF,EEG O1-REF,EEG O2-REF,EEG F7-REF,EEG F8-REF,EEG T3-REF,EEG T4-REF,EEG T5-REF,EEG T6-REF,EEG Fz-REF,EEG Cz-REF,EEG Pz-REF,ECG EKG-REF,Resp Effort-REF
9414,6.259598620563175,4.275957594530887,2.4449043397318513,4.123369823297634,3.0552554246648627,8.090651875362209,62.71707397686677,15.567452665791604,25.48565779595304,25.027894482253288,10.379468443861004,5.038896450697152,34.64092406994823,12.668285012359801,41.65996154667786,15.567452665791604,-2.132728797265738,0.0034999999998035487,33.87798521378196,12.515697241126544,17.703681463057148
9418,6.1070108493299236,4.886308679463898,2.597492110965104,3.5130187383646216,3.0552554246648627,7.327713019195945,63.02224951933328,15.2622771233251,24.417543397320276,23.65460454115401,10.379468443861004,4.5811331369973916,34.33574852748172,11.29499507126052,42.117724860377606,14.346750495925582,-1.9801410260324848,0.15608777123305648,33.1150463576157,9.61652958769474,17.39850592059064
9422,5.6492475356301615,4.428545365764139,1.834553254798839,3.2078431958981155,2.597492110965104,7.327713019195945,62.56448620563353,14.499338267158832,23.807192312387265,22.739077913754485,9.463941816461489,4.428545365764139,33.7253974425487,8.701002960295224,41.354786004211356,12.515697241126544,-2.437904339732244,0.0034999999998035487,32.352107501449424,4.7337209082306435,17.39850592059064
9426,4.428545365764139,3.6656065095978745,2.1397287972653447,3.6656065095978745,2.597492110965104,8.243239646595462,62.41189843440025,14.346750495925582,24.417543397320276,23.196841227454254,9.158766273994981,4.5811331369973916,33.87798521378196,9.311354045228232,40.897022690511605,12.668285012359801,-2.5904921109654966,-0.1490877712334494,33.26763412884895,0.15608777123305648,17.39850592059064
9430,3.3604309671313684,2.9026676534316094,2.9026676534316094,3.6656065095978745,2.597492110965104,8.243239646595462,62.56448620563353,14.499338267158832,24.570131168553534,23.65460454115401,8.853590731528476,4.428545365764139,33.57280967131545,9.921705130161246,40.59184714804509,13.431223868526065,-2.5904921109654966,0.0034999999998035487,34.33574852748172,-2.437904339732244,17.39850592059064
9434,2.4449043397318513,2.597492110965104,2.292316568498598,2.292316568498598,2.292316568498598,7.175125247962693,62.10672289193375,13.888987182225824,23.349428998687507,22.58649014252124,7.785476332895702,3.5130187383646216,32.046931958982924,8.853590731528476,40.134083834345326,13.278636097292809,-3.5060187383650145,0.30867554246630946,33.4202219000822,-3.2008431958985084,17.093330378124133
9438,2.292316568498598,3.3604309671313684,1.2242021698658272,1.987141026032092,1.834553254798839,6.717361934262934,61.648959578234,13.888987182225824,22.433902371287985,21.51837574388847,7.022537476729441,2.9026676534316094,30.978817560350155,8.243239646595462,39.98149606311207,12.668285012359801,-3.9637820520647726,0.4612633136995624,31.589168645283166,-5.947423078097062,16.940742606890883
9441,3.0552554246648627,4.275957594530887,1.2242021698658272,3.0552554246648627,1.6819654835655862,7.938064104128956,62.56448620563353,14.957101580858593,22.891665684987746,22.28131460005473,7.327713019195945,4.428545365764139,30.978817560350155,8.701002960295224,40.43925937681184,12.820872783593053,-3.2008431958985084,0.30867554246630946,31.28399310281665,-12.05093392742718,17.093330378124133
9445,2.9026676534316094,3.5130187383646216,1.987141026032092,3.6656065095978745,1.834553254798839,9.158766273994981,63.17483729056653,15.2622771233251,23.807192312387265,23.65460454115401,7.632888561662451,5.4966597643969095,30.826229789116894,7.327713019195945,40.43925937681184,13.278636097292809,-2.437904339732244,0.15608777123305648,32.96245858638244,-15.865628208258505,17.39850592059064
9449,1.529377712332333,1.987141026032092,1.834553254798839,2.597492110965104,1.987141026032092,8.548415189061968,62.41189843440025,14.651926038392089,23.196841227454254,23.65460454115401,6.412186391796428,4.7337209082306435,30.06329093295064,5.801835306863415,39.21855720694581,13.278636097292809,-3.048255424665256,0.15608777123305648,34.03057298501521,-15.102689352092238,17.39850592059064
9453,1.2242021698658272,1.987141026032092,1.2242021698658272,1.834553254798839,1.529377712332333,7.327713019195945,61.648959578234,14.346750495925582,22.28131460005473,22.58649014252124,5.038896450697152,3.8181942808311273,28.842588763084606,8.243239646595462,38.150442808313045,13.583811639759315,-3.81119428083152,0.30867554246630946,33.57280967131545,-15.560452665791994,16.940742606890883
9457,3.0552554246648627,3.2078431958981155,0.6138510849328154,2.292316568498598,1.834553254798839,7.327713019195945,61.49637180700074,14.80451380962534,21.976139057588224,22.12872682882148,5.3440719931636576,4.428545365764139,28.232237678151602,10.989819528794014,37.99785503707978,13.73639941099257,-3.81119428083152,0.30867554246630946,32.50469527268268,-19.527734717856568,16.33039152195787
9461,4.275957594530887,4.275957594530887,0.4612633136995624,3.3604309671313684,2.292316568498598,8.243239646595462,61.49637180700074,15.567452665791604,22.433902371287985,22.12872682882148,5.954423078096669,5.6492475356301615,28.07964990691835,10.532056215094258,38.3030305795463,13.583811639759315,-3.3534309671317617,0.4612633136995624,32.046931958982924,-23.189841227454647,16.482979293191118
9465,3.5130187383646216,3.6656065095978745,0.7664388561660683,3.97078205206438,1.529377712332333,9.158766273994981,61.03860849330099,15.567452665791604,23.196841227454254,22.58649014252124,5.4966597643969095,6.1070108493299236,27.774474364451837,9.921705130161246,37.84526726584653,13.278636097292809,-3.2008431958985084,0.0034999999998035487,32.65728304391594,-25.173482253486927,16.78815483565763
9469,1.529377712332333,2.292316568498598,0.9190266273993212,3.3604309671313684,0.4612633136995624,9.158766273994981,60.12308186590147,14.957101580858593,23.349428998687507,22.739077913754485,4.7337209082306435,5.3440719931636576,26.858947737052326,10.074292901394498,36.77715286721377,13.583811639759315,-3.5060187383650145,-0.1490877712334494,33.26763412884895,-26.2415966521197,16.940742606890883
9473,0.9190266273993212,1.987141026032092,0.7664388561660683,2.4449043397318513,0.9190266273993212,8.395827417828716,59.6653185522017,15.109689352091847,23.196841227454254,22.58649014252124,4.7337209082306435,4.886308679463898,25.790833338419556,9.006178502761726,36.01421401104749,14.346750495925582,-3.6586065095982674,0.30867554246630946,32.809870815149196,-27.004535508285965,16.78815483565763
9477,3.6656065095978745,3.5130187383646216,0.6138510849328154,2.597492110965104,1.529377712332333,8.090651875362209,59.512730780968454,15.872628208258106,22.739077913754485,22.891665684987746,5.191484221930403,5.6492475356301615,25.180482253486538,7.785476332895702,36.16680178228076,14.346750495925582,-3.3534309671317617,0.6138510849328154,30.978817560350155,-28.835588763085013,16.635567064424375
9480,7.480300790429197,5.191484221930403,0.9190266273993212,3.6656065095978745,1.6819654835655862,8.853590731528476,59.81790632343496,16.33039152195787,23.044253456221,23.65460454115401,5.4966597643969095,6.412186391796428,25.48565779595304,9.769117358927993,37.08232840968027,14.041574953459074,-2.8956676534320023,0.4612633136995624,30.368466475417144,-31.1244053315838,16.482979293191118
9484,6.869949705496186,4.5811331369973916,1.2242021698658272,4.428545365764139,1.2242021698658272,9.463941816461489,60.12308186590147,16.025215979491364,23.807192312387265,24.11236785485377,5.4966597643969095,6.564774163029679,27.16412327951883,12.668285012359801,37.84526726584653,13.888987182225824,-2.743079882198749,0.15608777123305648,31.589168645283166,-32.19251973021657,16.33039152195787
9488,2.9026676534316094,2.597492110965104,0.30867554246630946,3.8181942808311273,0.30867554246630946,9.006178502761726,59.6653185522017,15.41486489455835,23.95978008362052,23.65460454115401,5.191484221930403,6.259598620563175,28.232237678151602,12.363109469893294,37.38750395214678,13.583811639759315,-2.8956676534320023,0.0034999999998035487,32.50469527268268,-31.27699310281705,16.635567064424375
9492,2.1397287972653447,2.1397287972653447,-0.3016755424667024,2.7500798821983556,-0.3016755424667024,7.938064104128956,59.0549674672687,15.41486489455835,23.807192312387265,23.196841227454254,4.7337209082306435,5.801835306863415,27.621886593218584,10.989819528794014,36.47197732474726,13.888987182225824,-3.3534309671317617,-0.1490877712334494,32.809870815149196,-30.514054246650787,16.635567064424375
9496,4.123369823297634,3.5130187383646216,-0.1490877712334494,2.597492110965104,0.0034999999998035487,7.785476332895702,59.20755523850194,16.025215979491364,24.11236785485377,23.502016769920754,5.191484221930403,5.801835306863415,27.011535508285576,11.447582842493775,36.92974063844702,14.499338267158832,-3.3534309671317617,0.0034999999998035487,32.50469527268268,-32.497695272683075,16.177803750724618
9500,4.886308679463898,4.5811331369973916,0.0034999999998035487,3.5130187383646216,0.15608777123305648,8.243239646595462,59.81790632343496,16.33039152195787,24.264955626087023,23.807192312387265,5.6492475356301615,6.259598620563175,27.316711050752087,11.447582842493775,37.84526726584653,14.194162724692328,-2.8956676534320023,0.4612633136995624,31.741756416516424,-36.00721401104789,15.720040437024858
9504,3.8181942808311273,3.8181942808311273,0.0034999999998035487,4.428545365764139,-0.3016755424667024,9.006178502761726,59.97049409466822,16.177803750724618,24.722718939786787,23.95978008362052,5.191484221930403,6.717361934262934,27.621886593218584,10.074292901394498,38.3030305795463,13.583811639759315,-2.743079882198749,0.30867554246630946,31.741756416516424,-39.2115572069462,15.872628208258106
9508,2.4449043397318513,2.597492110965104,-0.1490877712334494,3.97078205206438,-0.4542633136999553,9.006178502761726,59.0549674672687,15.720040437024858,25.48565779595304,24.417543397320276,4.7337209082306435,6.259598620563175,27.16412327951883,9.463941816461489,37.69267949461328,13.431223868526065,-3.2008431958985084,-0.1490877712334494,31.89434418774967,-40.737434919278726,16.177803750724618
9512,1.6819654835655862,2.292316568498598,-0.6068510849332083,2.7500798821983556,-0.9120266273997142,7.938064104128956,57.834265297402666,15.567452665791604,25.180482253486538,24.417543397320276,4.7337209082306435,5.191484221930403,26.401184423352564,9.61652958769474,36.77715286721377,13.583811639759315,-4.116369823298026,0.0034999999998035487,30.978817560350155,-40.127083834345726,16.025215979491364
9516,2.292316568498598,3.3604309671313684,-0.9120266273997142,2.4449043397318513,-1.2172021698662199,7.022537476729441,57.68167752616942,15.872628208258106,24.11236785485377,23.807192312387265,4.5811331369973916,5.038896450697152,26.55377219458581,9.158766273994981,36.92974063844702,13.583811639759315,-4.574133136997785,0.15608777123305648,29.75811539048412,-38.9063816644797,15.567452665791604
9520,4.275957594530887,4.7337209082306435,-0.6068510849332083,3.2078431958981155,-0.9120266273997142,7.785476332895702,58.29202861110243,16.177803750724618,24.570131168553534,23.349428998687507,4.886308679463898,5.954423078096669,27.011535508285576,9.158766273994981,38.150442808313045,13.583811639759315,-4.116369823298026,-0.1490877712334494,29.75811539048412,-39.36414497817945,15.567452665791604
9523,5.191484221930403,4.886308679463898,0.4612633136995624,4.5811331369973916,-0.1490877712334494,9.61652958769474,59.360143009735204,16.482979293191118,26.70635996581907,24.875306711020034,6.1070108493299236,7.327713019195945,27.316711050752087,10.532056215094258,39.06596943571256,13.73639941099257,-2.8956676534320023,-0.6068510849332083,30.673642017883648,-39.36414497817945,16.025215979491364
9527,3.97078205206438,3.5130187383646216,0.7664388561660683,4.7337209082306435,0.30867554246630946,10.532056215094258,59.512730780968454,16.940742606890883,27.92706213568509,26.401184423352564,6.412186391796428,7.785476332895702,27.774474364451837,10.68464398632751,38.91338166447931,13.73639941099257,-2.437904339732244,-0.4542633136999553,31.89434418774967,-36.3123895535144,15.872628208258106
9531,2.292316568498598,2.292316568498598,0.15608777123305648,3.5130187383646216,-0.3016755424667024,9.006178502761726,58.139440839869174,16.33039152195787,26.55377219458581,25.333070024719795,5.191484221930403,6.564774163029679,27.011535508285576,7.632888561662451,37.99785503707978,13.583811639759315,-3.2008431958985084,0.15608777123305648,32.046931958982924,-32.497695272683075,15.41486489455835
9535,1.834553254798839,2.7500798821983556,-0.4542633136999553,2.7500798821983556,-0.7594388561664611,7.327713019195945,56.918738670003144,15.720040437024858,25.333070024719795,23.65460454115401,4.7337209082306435,5.6492475356301615,26.248596652119307,5.6492475356301615,37.38750395214678,13.278636097292809,-4.116369823298026,0.15608777123305648,31.28399310281665,-29.751115390484518,15.41486489455835
9539,3.6656065095978745,4.123369823297634,-0.7594388561664611,3.8181942808311273,-0.4542633136999553,7.632888561662451,57.37650198370291,16.33039152195787,25.333070024719795,23.807192312387265,5.038896450697152,6.259598620563175,26.09600888088606,8.243239646595462,37.54009172338003,13.278636097292809,-3.6586065095982674,0.15608777123305648,30.521054246650394,-28.072649906918734,15.567452665791604
9543,6.1070108493299236,4.428545365764139,-0.6068510849332083,5.191484221930403,-0.4542633136999553,9.006178502761726,57.986853068635924,16.940742606890883,26.401184423352564,24.722718939786787,5.4966597643969095,7.175125247962693,26.70635996581907,10.837231757560764,37.99785503707978,13.126048326059554,-2.8956676534320023,0.15608777123305648,30.368466475417144,-27.309711050752476,15.41486489455835
9547,5.3440719931636576,3.5130187383646216,-0.1490877712334494,5.191484221930403,-0.9120266273997142,9.311354045228232,57.834265297402666,16.635567064424375,27.469298821985337,25.180482253486538,5.801835306863415,6.869949705496186,26.858947737052326,9.921705130161246,37.99785503707978,13.126048326059554,-2.5904921109654966,0.0034999999998035487,31.28399310281665,-24.715718939787177,15.109689352091847
9551,3.5130187383646216,2.9026676534316094,0.4612633136995624,4.123369823297634,-0.6068510849332083,8.853590731528476,57.834265297402666,16.78815483565763,27.774474364451837,25.6382455671863,5.954423078096669,7.175125247962693,26.70635996581907,10.226880672627749,37.99785503707978,14.041574953459074,-2.285316568498991,-0.1490877712334494,32.352107501449424,-20.595849116489344,15.2622771233251
